sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,marital_status,occupation
1,0,1,0,0,1,1,1,0,1,3,0
0,2,2,0,1,0,1,1,2,0,3,1
1,1,1,2,0,2,1,2,2,2,2,0
0,0,1,2,0,1,1,2,0,2,1,1
1,2,2,1,1,1,1,2,2,1,1,1
1,1,1,1,0,2,1,1,0,1,3,1
0,2,2,0,1,1,1,1,2,1,3,1
1,1,1,0,1,2,0,1,2,1,0,0
1,2,0,1,1,1,0,0,0,0,2,1
0,0,2,1,1,2,1,2,2,2,2,1
1,0,1,2,1,1,1,2,2,0,1,0
1,0,2,2,0,1,1,1,0,2,3,1
1,0,1,2,1,1,0,2,2,1,2,0
1,0,2,2,0,2,1,1,0,1,3,0
1,1,0,1,1,2,0,2,0,1,1,1
1,0,1,2,1,2,0,0,0,1,3,0
0,0,2,1,1,1,1,1,0,0,3,1
1,2,2,0,1,1,1,2,2,2,2,1
1,0,2,0,1,1,1,2,2,0,0,1
0,1,1,1,0,2,1,0,2,2,0,1
0,0,1,1,0,1,1,2,0,2,3,1
0,2,2,1,1,1,1,0,1,0,2,0
1,0,1,0,1,1,1,2,2,2,3,0
0,0,1,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,2,2,1,2,1
1,2,1,0,0,0,1,1,2,1,3,1
0,1,1,0,0,2,1,1,2,0,2,1
1,1,1,2,0,2,1,0,1,2,2,1
0,0,1,1,0,0,1,2,2,2,2,0
1,0,2,2,0,1,1,2,1,2,1,1
1,2,2,0,1,1,1,0,1,1,3,0
1,1,2,0,1,1,0,0,0,2,1,1
1,1,1,1,0,0,0,0,1,1,0,0
1,1,2,0,1,1,1,1,2,2,3,0
0,1,1,1,0,1,1,2,0,0,1,1
0,2,1,1,1,1,1,0,2,1,1,1
1,1,1,2,0,2,1,1,2,2,3,0
0,0,2,0,1,1,1,2,2,1,3,0
0,1,1,0,0,0,0,0,2,1,3,1
0,2,2,0,0,0,1,1,2,0,1,0
1,1,0,1,1,2,1,2,2,1,2,1
1,0,1,2,1,0,1,1,0,2,3,0
1,0,2,0,0,2,0,2,1,1,2,1
1,2,2,0,1,0,1,1,0,1,2,0
1,2,2,1,0,1,1,1,2,0,2,1
0,2,0,1,1,1,1,2,2,2,2,0
1,0,1,1,1,1,1,0,0,2,1,0
1,2,1,0,0,1,0,0,1,0,1,1
1,0,1,1,1,2,1,2,2,0,1,1
1,1,2,1,0,1,1,2,2,2,1,0
1,0,2,2,0,1,1,2,2,2,3,0
1,0,2,2,1,1,1,2,1,1,1,1
1,2,2,0,1,1,1,1,2,2,3,0
0,0,2,1,1,1,0,1,0,1,3,1
1,0,2,2,1,2,1,1,2,2,3,1
0,1,0,2,0,1,1,0,0,2,0,0
1,0,2,2,1,1,1,2,2,0,1,1
0,0,2,0,1,1,1,2,2,2,0,1
0,0,0,1,1,1,1,2,1,2,1,1
0,2,1,0,1,1,1,0,1,0,1,0
0,0,2,1,0,1,0,2,2,1,3,0
1,0,0,0,0,1,1,0,0,1,3,0
0,0,1,1,1,1,1,1,2,1,2,0
1,1,1,0,0,2,0,0,0,1,2,0
0,0,2,0,1,2,1,1,0,0,2,0
1,2,2,1,1,1,1,2,2,2,2,0
0,0,1,2,1,1,1,2,0,2,2,0
0,2,0,1,1,1,1,2,2,2,2,0
1,1,2,0,1,2,1,2,2,2,2,0
0,2,1,1,0,0,0,2,2,1,1,0
0,0,1,2,0,2,1,1,0,1,2,1
0,1,0,0,0,2,0,0,0,0,1,1
1,0,1,1,0,2,1,2,2,1,2,1
0,0,2,2,1,1,1,1,0,1,3,0
1,2,2,0,0,1,1,1,2,1,3,1
0,1,1,0,0,2,0,2,1,1,3,0
1,0,0,1,0,2,2,1,2,1,3,1
1,1,0,0,0,1,1,1,2,2,2,1
1,2,2,1,1,1,1,2,1,1,2,1
0,2,1,1,0,1,0,0,0,1,0,1
0,0,2,1,1,1,1,1,0,0,3,1
0,2,0,0,1,1,1,2,2,1,3,0
0,1,2,1,1,1,1,1,2,2,0,0
0,0,0,0,0,1,1,2,1,1,0,0
1,1,2,1,1,2,1,1,2,0,0,1
0,2,2,1,1,1,1,2,2,2,0,0
1,0,2,2,0,1,1,2,0,1,2,0
0,0,2,2,0,1,1,1,2,2,3,0
0,1,0,2,0,2,1,0,2,2,2,1
1,2,0,2,1,1,1,2,0,2,0,0
0,2,1,0,0,1,1,0,1,0,3,1
0,0,0,1,1,1,1,2,2,2,3,1
1,0,0,2,1,1,1,2,0,1,3,1
0,1,0,2,1,1,1,0,0,2,1,0
1,1,1,2,0,2,0,1,0,1,2,1
0,2,0,0,1,0,1,1,2,1,3,0
1,0,1,0,1,1,1,2,0,0,3,1
1,0,2,0,1,1,0,1,0,1,3,1
0,0,2,0,1,2,1,1,2,2,3,0
1,1,1,0,0,0,1,0,1,2,3,1
1,1,1,2,0,1,1,2,1,1,0,0
1,2,1,0,0,1,1,1,2,2,3,0
1,0,1,2,1,1,1,0,2,2,2,0
0,0,0,0,1,1,1,2,2,2,2,1
1,2,1,1,1,0,1,2,2,1,1,0
1,0,1,2,1,1,1,1,0,2,3,0
1,0,2,2,1,1,1,2,2,2,3,1
1,1,1,0,0,2,1,2,0,2,3,1
0,0,1,0,1,1,1,2,2,2,3,1
0,0,1,2,1,1,1,2,2,1,3,1
1,0,1,2,1,1,0,2,0,1,2,0
1,2,1,0,0,0,1,1,0,0,1,0
1,2,1,0,0,1,0,0,2,0,3,1
0,2,2,2,1,0,0,1,0,1,0,0
0,2,1,1,1,2,0,2,2,1,1,1
1,0,1,2,1,2,1,1,0,0,0,0
0,2,1,0,0,1,1,2,2,1,3,1
1,0,0,2,1,1,1,2,1,2,1,1
1,2,2,0,1,1,1,0,1,1,3,0
1,1,2,2,1,1,1,1,2,2,3,0
1,1,0,2,1,2,1,2,2,1,3,1
0,0,0,0,1,1,1,1,0,1,2,1
0,2,1,0,1,1,2,2,2,2,1,1
1,0,1,2,0,2,1,2,1,1,1,0
0,0,2,0,1,2,1,1,0,1,2,1
1,1,1,1,0,2,1,1,0,2,1,0
0,0,0,2,1,1,1,0,1,2,1,1
1,0,1,1,0,1,1,2,2,0,3,0
0,1,0,1,1,2,1,2,2,1,0,1
0,1,1,1,0,1,1,1,0,0,1,1
0,2,2,1,1,1,0,1,1,1,2,1
1,0,2,2,1,0,1,1,0,0,2,0
1,2,0,0,0,1,1,2,2,0,0,0
1,1,1,1,0,2,0,2,2,0,3,1
1,1,0,1,1,2,1,1,0,2,1,1
0,0,0,0,1,1,1,2,0,1,3,1
0,2,2,0,1,1,1,1,0,0,2,0
0,2,2,0,1,1,1,0,1,1,0,1
0,1,2,2,1,1,1,1,0,1,1,0
1,2,2,1,0,1,0,1,0,0,2,0
1,2,1,2,1,2,1,2,2,1,1,0
1,0,2,0,1,1,1,1,2,2,0,0
0,1,2,1,1,2,1,0,1,0,3,1
0,0,0,1,1,1,1,0,1,1,0,0
1,1,1,2,0,2,1,1,0,1,2,1
0,1,0,0,0,2,1,1,0,2,3,0
0,0,0,2,0,2,0,1,1,1,1,0
0,1,1,0,0,1,1,2,2,2,3,1
0,0,0,2,1,1,1,2,2,2,3,1
1,0,1,2,1,0,1,2,1,1,1,0
1,2,2,1,0,1,1,0,0,2,2,0
1,2,1,1,1,1,0,1,1,1,2,0
1,2,0,1,1,0,0,0,2,1,2,0
0,2,2,0,1,2,1,1,0,2,1,1
1,0,1,2,0,1,1,2,2,1,3,1
0,0,1,2,1,1,1,1,0,0,3,0
0,2,1,1,1,1,1,2,2,1,2,0
1,2,1,0,1,0,1,1,2,1,3,0
1,0,0,1,0,1,1,1,0,2,2,0
0,0,2,0,0,1,0,2,2,1,2,0
0,0,2,0,0,1,1,1,2,1,3,0
1,1,1,2,1,2,1,1,0,1,2,1
1,0,0,2,1,2,1,1,0,1,0,1
1,0,2,1,1,0,1,0,0,1,3,0
1,0,2,2,0,1,1,1,2,2,1,0
0,2,2,1,0,1,1,0,0,1,2,1
1,1,1,2,0,2,1,0,0,1,1,1
1,0,2,1,1,2,0,1,2,1,2,0
1,1,1,0,1,1,1,1,2,2,2,1
0,2,1,1,0,1,1,0,2,2,2,0
0,2,1,0,0,1,1,0,1,1,3,1
0,1,2,2,1,1,1,1,0,0,1,1
1,2,0,0,1,1,1,0,0,1,2,0
0,0,2,1,1,1,1,0,0,2,3,0
0,0,2,1,1,1,1,2,1,1,1,0
0,2,1,0,0,1,2,0,0,2,0,0
1,0,2,1,1,0,2,0,2,1,2,0
1,1,1,2,1,0,0,0,0,0,0,0
1,0,2,1,1,2,1,2,2,2,1,0
0,0,1,2,1,1,1,0,0,0,3,0
0,0,0,2,1,1,1,2,2,1,3,0
0,0,0,2,1,1,1,0,0,0,2,0
0,0,0,2,1,1,1,1,2,2,3,0
1,1,0,2,1,2,1,2,2,0,1,0
1,0,2,1,1,1,1,2,2,0,3,0
0,0,0,2,0,1,1,1,0,0,2,1
0,2,1,1,0,1,1,2,2,0,2,0
1,2,1,0,0,1,1,2,0,1,2,0
0,0,1,2,0,1,1,1,2,2,2,1
1,1,0,0,0,2,1,2,2,1,2,1
1,1,2,1,1,2,1,1,2,0,3,0
0,1,0,0,1,1,0,1,0,0,3,0
0,2,2,0,1,2,1,2,2,2,0,1
0,0,0,2,1,1,0,1,1,1,3,1
1,0,2,1,0,2,0,2,2,2,0,1
1,0,0,2,1,2,1,2,0,1,3,0
0,0,0,0,0,1,0,1,0,1,2,1
0,1,1,0,0,1,1,2,2,0,2,1
1,0,0,2,1,2,1,2,0,1,3,1
1,0,0,0,1,2,1,1,0,1,2,0
1,2,2,0,0,1,1,1,2,1,0,0
1,1,2,0,1,2,1,1,2,2,3,0
0,0,2,0,0,1,1,2,2,2,0,0
1,0,2,1,0,1,1,2,2,1,3,1
1,1,0,1,0,2,1,1,0,1,1,1
1,2,1,1,1,1,1,0,0,2,2,0
0,0,1,1,1,1,0,2,2,1,2,1
0,1,1,1,0,1,1,1,0,2,3,1
1,0,2,0,1,1,1,0,0,2,3,0
1,0,0,1,1,1,1,0,2,2,1,1
0,0,1,2,1,1,1,2,1,1,2,0
0,2,0,0,0,1,1,1,0,1,1,0
1,2,2,1,0,1,1,1,2,2,1,0
1,0,1,1,0,1,1,2,2,2,1,0
1,0,0,0,1,1,1,2,2,1,0,1
0,0,0,1,1,1,1,2,0,1,3,0
1,2,2,0,1,1,1,1,2,2,2,0
0,1,0,2,0,2,1,2,2,2,3,0
0,0,1,0,0,1,1,2,0,1,0,1
0,0,0,0,1,1,1,1,0,0,3,0
1,2,2,1,1,1,1,2,2,1,0,1
1,0,2,2,1,2,1,1,2,2,3,0
0,0,1,0,1,1,1,2,2,2,0,1
1,0,0,2,1,1,1,0,1,1,1,0
0,0,2,1,0,1,1,1,0,1,0,0
1,1,2,0,1,2,1,2,2,0,1,0
1,0,2,2,0,1,1,2,0,1,0,0
1,0,2,0,0,1,1,1,0,1,2,1
1,2,2,1,1,0,1,1,0,0,2,1
0,2,1,1,1,1,1,0,2,0,0,0
0,1,1,0,0,1,1,2,2,0,3,0
0,1,1,1,1,1,1,0,2,2,1,1
0,2,1,0,0,1,2,2,2,1,1,0
0,0,1,2,0,2,1,0,0,2,0,1
0,0,1,1,1,1,1,2,2,2,3,1
1,0,1,2,0,1,1,2,1,0,1,0
0,2,0,2,1,1,1,2,2,2,0,1
1,2,1,1,0,1,1,2,1,0,2,0
1,1,1,2,0,2,0,2,2,1,3,1
1,1,1,1,0,2,1,1,2,0,1,0
0,1,1,2,0,2,0,1,1,1,0,1
1,1,2,0,0,2,1,2,2,0,2,1
0,1,1,1,0,2,0,1,1,1,3,0
1,1,0,0,1,1,0,1,0,1,1,0
0,0,1,2,1,2,1,1,0,2,0,1
1,0,2,0,1,1,1,2,2,1,3,1
0,0,0,2,1,1,0,1,2,0,1,0
0,1,0,2,1,1,1,2,2,2,3,0
1,0,0,2,0,1,1,0,1,0,3,1
1,1,0,2,1,2,1,2,2,1,2,0
0,0,2,2,1,2,1,0,0,2,3,0
0,2,1,2,1,1,1,2,2,0,0,1
1,0,1,1,0,1,0,2,2,1,2,1
1,0,1,2,0,1,1,1,0,1,2,0
0,2,0,0,1,1,0,2,2,2,0,0
1,0,1,2,1,1,1,2,2,1,1,1
1,0,2,2,1,1,1,1,2,1,3,1
0,1,0,0,1,2,1,2,0,2,3,1
1,2,2,0,1,1,1,2,1,1,3,1
0,1,1,2,0,2,1,1,0,2,2,1
0,0,1,0,0,1,1,2,1,0,1,1
0,2,2,0,1,1,1,2,2,1,3,1
0,0,1,2,1,1,1,1,2,1,3,0
0,0,0,0,1,1,1,1,2,1,1,1
1,1,0,2,1,2,1,2,1,1,1,0
1,2,2,0,1,1,1,1,1,2,3,0
1,1,2,0,1,2,1,2,0,2,3,0
0,2,2,1,0,1,0,1,0,1,1,0
0,2,1,0,1,2,1,2,0,0,3,0
1,1,1,0,0,0,1,2,2,2,1,0
1,0,1,2,0,1,1,2,2,1,3,0
0,2,1,0,0,1,0,2,1,1,3,0
0,2,2,0,0,1,1,2,1,2,3,0
1,2,2,0,1,1,1,2,0,2,2,0
0,2,1,0,0,1,1,2,1,1,3,1
1,2,2,1,1,1,1,1,2,1,2,1
0,2,1,1,0,1,1,1,2,0,0,1
0,1,1,2,0,2,1,2,2,2,2,1
1,1,0,1,0,2,1,2,1,0,3,0
0,2,2,0,0,0,1,1,0,2,0,0
0,0,0,0,1,2,1,2,2,1,0,0
0,0,0,0,1,1,1,2,1,1,3,0
0,1,1,2,1,1,1,2,2,0,3,0
1,0,2,0,1,1,1,2,2,1,0,0
1,0,0,2,1,0,1,0,0,2,3,1
0,2,2,2,1,1,1,0,2,2,3,0
1,1,0,2,1,1,1,0,2,1,2,1
1,2,1,0,1,1,1,0,0,1,0,0
1,0,0,1,1,1,1,1,0,2,3,0
1,0,0,0,1,1,0,2,2,1,3,0
0,0,0,0,1,1,0,0,0,1,2,0
0,0,2,0,1,2,1,0,0,1,3,0
1,0,0,1,1,1,1,1,2,2,3,1
1,1,0,2,0,1,1,2,2,2,3,1
0,0,0,2,1,1,1,2,2,1,1,1
1,0,2,2,1,1,1,1,0,1,2,0
0,2,0,0,1,1,1,0,0,2,3,1
0,2,2,1,1,1,1,0,2,0,0,1
1,0,0,1,1,1,1,2,2,0,3,0
1,1,0,1,1,2,1,0,2,2,2,0
1,2,1,0,1,1,0,2,0,0,1,1
0,0,0,0,1,0,1,0,2,2,1,1
0,2,2,0,1,1,0,2,2,1,0,1
0,0,2,2,1,2,1,0,0,0,2,1
0,0,1,1,1,1,0,1,0,1,0,0
0,0,2,0,1,2,1,1,2,2,2,0
1,1,2,1,1,2,0,1,1,1,1,1
0,1,2,1,1,2,1,1,0,2,1,0
1,0,0,0,1,1,1,2,0,0,2,0
0,1,1,1,1,2,1,2,2,1,0,1
1,0,1,2,1,1,1,1,2,0,1,1
1,1,1,0,0,1,1,0,2,1,3,1
0,2,2,0,0,1,1,1,2,2,3,0
0,0,0,2,1,1,2,0,1,1,1,1
1,1,1,2,0,0,1,1,0,1,2,1
1,0,2,0,1,0,0,1,0,1,3,0
0,1,1,0,1,0,1,1,2,2,1,1
0,0,1,0,1,0,1,0,2,1,3,0
1,1,2,2,1,2,1,1,0,0,2,0
0,2,1,1,0,1,1,2,2,0,1,1
1,0,0,2,1,1,0,1,2,0,1,0
1,1,0,1,1,0,1,2,2,0,2,0
0,1,1,1,0,1,0,1,0,1,1,1
0,2,1,1,0,2,0,2,2,0,2,1
1,1,1,1,0,0,1,2,2,2,0,0
1,1,2,1,1,2,1,2,2,2,3,0
1,0,0,2,1,1,1,2,2,0,1,0
0,1,0,1,1,2,1,0,2,1,1,1
0,1,1,0,0,2,1,1,0,2,1,0
0,0,2,2,0,1,1,0,2,0,2,1
1,0,1,1,1,1,1,2,1,0,1,1
1,1,0,1,0,2,1,2,2,1,0,0
1,0,1,2,0,1,1,1,2,0,3,0
1,0,1,0,0,1,0,1,0,1,3,0
1,2,2,0,0,2,0,2,2,1,3,0
0,0,2,2,1,0,0,1,2,1,3,0
1,2,1,1,1,2,1,1,0,0,2,1
1,2,1,0,1,1,1,0,2,0,3,0
0,2,1,0,0,1,1,0,1,2,1,1
0,0,0,0,1,1,1,2,2,1,1,1
1,0,1,2,1,1,0,2,2,1,3,0
0,0,1,2,0,2,1,0,0,1,2,0
1,0,2,1,1,1,1,1,0,1,3,1
1,0,2,0,1,1,1,2,1,2,1,1
0,2,2,0,1,1,0,0,1,1,1,1
1,1,1,0,0,1,1,1,0,0,3,1
0,2,2,0,1,1,1,2,0,0,0,1
0,0,2,2,1,2,1,1,0,2,0,0
1,0,2,2,0,1,1,1,0,1,3,0
1,1,1,0,0,2,1,0,0,1,3,0
0,0,2,1,0,1,0,2,2,1,2,0
0,2,1,1,1,1,1,2,1,0,2,0
1,2,1,0,0,1,0,0,2,1,2,1
0,2,1,0,0,2,1,2,1,2,1,0
1,1,0,2,1,1,1,2,1,0,0,0
1,2,1,0,0,1,1,2,2,0,3,0
0,1,1,1,0,2,1,1,2,2,2,1
0,0,2,0,1,1,0,2,0,1,2,0
0,0,1,0,1,2,1,1,0,1,2,0
0,1,1,1,0,1,1,1,2,2,0,0
0,1,1,2,0,2,1,0,1,0,0,0
0,0,2,1,0,1,1,2,2,0,2,0
1,0,2,2,1,0,1,2,2,2,1,1
0,1,1,1,0,2,0,2,2,1,0,1
0,1,1,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,1,2,2,2,3,1
0,0,1,2,0,1,1,0,1,2,1,0
1,0,2,1,0,1,1,0,1,2,1,1
0,0,0,1,1,1,1,2,1,2,1,1
1,2,2,0,1,0,1,2,2,0,3,1
0,1,1,1,0,1,1,2,2,1,1,1
1,0,0,2,1,1,1,1,0,0,3,1
1,2,1,1,0,1,1,2,2,0,2,0
0,1,0,1,1,1,1,2,2,0,3,0
1,0,2,2,1,1,1,0,2,2,3,0
0,0,2,0,1,1,1,2,0,1,3,1
0,0,2,1,1,1,1,1,0,1,2,0
1,2,1,1,1,1,1,1,2,1,2,0
1,1,1,2,0,2,1,1,2,2,3,1
1,0,2,1,1,1,1,2,2,0,1,1
1,1,0,1,1,2,1,2,2,2,0,0
0,0,2,1,1,1,1,2,2,2,1,0
1,0,0,2,0,1,1,2,1,2,1,1
0,2,2,0,1,1,1,2,2,2,1,0
1,0,1,2,1,1,1,2,2,1,3,0
1,0,2,2,0,1,1,1,0,1,0,0
0,1,2,1,1,1,1,0,0,1,3,1
1,1,1,2,0,2,1,1,2,1,2,1
0,2,1,1,0,1,1,1,2,2,2,1
1,0,2,0,1,1,1,0,2,1,3,0
0,0,2,0,0,1,1,1,0,1,2,0
0,1,1,1,1,2,1,1,0,2,0,0
0,0,1,0,0,1,1,2,0,0,2,1
1,0,1,0,1,1,0,1,0,1,3,0
1,1,1,1,1,2,1,2,2,0,0,1
1,1,2,1,1,2,1,2,2,0,2,0
1,1,2,2,0,2,1,2,2,1,3,0
0,0,2,2,1,1,1,1,2,0,2,0
0,1,0,2,0,2,1,2,2,1,3,1
0,2,1,1,1,1,1,1,2,1,2,0
1,2,1,1,0,1,1,1,0,1,2,1
0,0,2,0,1,1,0,2,2,1,3,1
1,0,2,2,1,2,1,1,2,2,3,1
1,2,0,1,1,1,0,2,1,1,2,1
1,1,1,0,0,1,0,0,0,1,2,1
1,0,2,1,1,2,1,1,2,2,3,0
1,2,2,1,1,1,0,2,1,1,2,0
0,1,1,2,1,1,1,2,2,1,3,0
1,0,0,2,0,1,1,1,0,1,3,0
1,0,0,2,1,1,1,2,0,2,3,0
0,0,2,0,0,2,1,2,2,1,1,1
1,0,2,0,1,1,1,2,0,2,3,0
0,2,2,0,1,1,0,2,0,1,2,1
1,2,0,1,1,0,0,2,0,1,1,0
0,0,0,0,1,2,0,0,0,0,3,0
0,0,0,1,1,1,0,0,2,1,2,1
0,1,1,2,0,1,1,0,0,1,3,1
1,2,2,1,0,1,1,1,0,0,0,0
1,2,2,2,0,1,1,2,2,2,3,1
1,0,1,2,1,1,1,0,0,1,2,1
0,0,0,1,1,1,1,1,1,2,1,0
1,0,0,1,0,1,1,2,0,1,3,1
1,2,2,1,1,1,2,2,1,2,2,1
1,2,1,0,0,1,1,2,1,1,1,0
0,1,2,1,1,2,0,1,2,1,2,0
0,1,1,0,0,0,0,2,0,1,1,1
0,0,1,0,1,2,1,1,2,2,3,1
0,0,1,0,1,1,1,2,2,0,1,0
1,0,0,2,1,1,1,2,0,0,2,0
0,0,1,0,1,1,1,1,0,1,0,1
1,2,1,0,1,1,1,1,2,2,0,0
0,0,0,1,1,1,2,0,2,0,2,0
0,0,2,1,1,1,0,1,0,1,3,0
0,0,0,1,1,2,1,1,1,1,1,0
1,1,1,0,1,1,1,1,2,1,3,1
0,1,1,2,1,1,1,1,2,0,3,1
1,1,0,2,0,1,1,0,2,2,2,1
0,2,0,0,1,1,0,2,2,1,3,1
1,0,2,2,1,2,1,1,2,1,3,1
1,0,0,1,1,1,0,2,0,1,3,0
0,0,2,1,0,2,1,1,0,1,3,1
1,2,2,0,1,1,0,1,2,1,0,0
1,2,1,2,0,2,1,0,0,1,3,1
1,0,1,1,1,1,1,1,2,1,1,1
1,1,2,2,1,2,0,1,2,0,3,0
0,1,0,2,1,0,1,0,1,1,2,0
1,1,0,2,1,2,1,0,0,1,2,1
0,0,2,0,1,1,0,2,0,1,2,0
1,0,2,2,1,1,1,1,0,0,3,1
1,1,1,2,0,2,1,2,2,0,3,0
0,1,0,0,1,1,1,2,2,0,3,1
0,0,0,2,1,1,0,1,2,1,3,1
0,0,2,0,1,2,1,1,0,0,0,1
0,2,1,1,0,0,1,0,1,2,2,1
1,0,1,1,1,0,1,2,2,1,2,0
1,0,2,2,0,1,1,1,2,2,3,1
1,1,1,2,0,2,1,2,2,0,3,1
1,1,1,1,0,1,1,0,2,0,0,0
0,1,1,2,0,1,1,1,0,0,0,0
1,2,1,0,0,2,1,0,2,2,0,0
1,1,2,2,1,2,1,2,2,1,3,1
0,0,1,2,1,1,1,1,2,1,2,0
0,1,0,2,1,2,1,2,2,2,3,0
1,0,0,2,1,1,1,0,0,2,3,1
1,2,2,1,1,1,1,2,1,2,2,0
0,2,2,0,1,0,1,2,2,0,3,1
1,1,2,0,0,2,0,0,2,1,3,1
1,2,2,0,1,2,1,2,0,0,0,0
0,1,2,1,1,2,0,0,2,1,0,1
1,0,1,0,0,0,0,1,2,0,3,1
0,1,1,2,1,1,1,2,2,1,3,1
1,0,1,2,1,1,0,2,1,1,3,1
1,2,1,0,1,1,1,1,2,2,3,0
1,1,1,2,0,2,1,2,0,1,2,0
0,1,0,2,1,2,1,1,2,1,3,1
0,0,1,0,0,1,1,1,0,2,2,1
1,0,1,0,1,1,1,0,1,2,3,0
0,0,2,1,1,1,1,2,2,0,3,0
1,1,0,1,1,2,1,0,1,1,3,1
1,0,2,1,1,1,1,0,0,2,3,1
1,2,2,2,1,1,1,2,1,2,0,1
0,1,2,1,1,1,1,2,1,1,2,1
0,1,1,1,0,2,1,1,0,2,1,1
0,0,0,0,1,1,0,2,2,1,3,1
0,1,1,1,0,1,1,1,1,1,3,0
0,1,0,0,1,2,1,1,0,2,3,0
0,0,2,2,1,1,1,0,1,2,1,1
0,0,0,1,1,1,1,2,2,2,3,0
0,0,2,0,1,1,1,2,2,1,3,0
1,0,2,1,0,1,0,2,0,0,3,1
0,1,0,1,1,2,0,2,2,1,1,1
1,1,1,1,0,2,1,1,0,2,1,1
1,0,1,0,1,0,1,2,2,2,3,0
0,1,2,0,0,2,1,0,0,1,3,0
1,1,2,2,1,2,1,2,1,2,0,1
1,2,1,2,1,1,1,0,1,2,2,1
1,1,0,0,0,0,1,2,1,1,2,1
1,2,1,0,1,1,1,1,0,1,0,0
1,2,0,0,1,1,0,0,0,1,0,1
1,0,0,1,1,2,1,1,2,2,2,0
1,0,2,0,0,1,1,0,1,1,1,1
1,2,1,0,0,1,1,1,0,1,2,0
1,0,2,0,0,1,0,2,0,1,3,1
1,0,2,0,1,2,1,1,0,0,2,0
0,2,1,0,0,1,0,1,0,1,1,1
0,0,1,2,1,2,1,0,0,1,0,1
1,0,2,1,1,0,1,1,0,0,1,0
1,2,1,0,1,1,1,2,2,0,3,1
0,1,1,1,1,2,0,1,0,1,0,0
1,2,2,0,1,2,1,1,2,1,1,0
0,1,1,2,0,2,1,1,0,0,2,0
0,2,0,1,1,1,1,2,2,2,1,0
1,0,0,0,1,2,1,0,2,1,2,0
0,2,1,0,0,1,1,0,0,1,0,1
0,0,1,1,0,1,1,1,1,1,1,0
0,1,1,1,0,2,1,1,2,1,2,1
0,0,1,1,0,1,0,1,0,1,3,1
0,1,0,1,0,2,1,1,2,0,0,0
1,1,1,2,0,1,1,0,2,1,1,0
0,2,2,0,1,1,1,1,0,1,3,0
1,1,1,1,0,1,1,1,0,2,0,1
0,0,0,0,1,1,0,0,1,1,3,1
0,0,1,1,1,2,1,1,2,1,1,1
1,0,0,1,1,1,1,0,0,2,1,0
1,2,1,2,1,1,1,2,2,1,2,0
0,1,0,1,1,2,1,1,2,2,0,0
1,1,2,2,1,2,0,2,2,1,3,0
1,0,1,1,0,2,1,1,2,0,2,0
1,1,0,1,1,1,1,0,1,2,3,1
1,2,0,2,1,1,1,2,2,0,0,0
0,1,2,1,1,2,2,1,2,2,1,1
0,1,2,2,1,1,1,0,0,1,1,0
1,0,0,2,1,1,1,1,2,0,1,1
1,1,1,2,0,2,1,0,1,2,0,0
1,0,2,1,0,0,1,2,1,0,1,1
1,2,1,0,1,1,1,0,2,1,2,0
0,1,1,0,0,2,1,1,2,0,2,1
1,2,1,1,0,1,1,2,2,1,1,1
0,0,2,0,0,1,0,2,1,1,1,1
0,1,0,1,0,1,1,1,0,0,1,1
1,2,1,1,0,1,1,2,2,0,1,1
1,1,1,1,0,2,1,2,2,2,0,0
1,0,2,0,0,1,1,2,0,0,3,0
1,1,1,1,1,1,1,2,2,2,0,1
0,0,1,0,1,1,1,2,2,1,3,0
1,0,0,2,0,1,1,1,2,1,1,1
0,1,0,2,0,0,1,1,2,1,3,1
1,2,1,1,1,1,0,1,2,1,2,0
0,1,1,0,0,2,1,1,0,0,3,0
0,2,2,0,1,1,1,2,0,0,3,1
1,1,1,2,0,2,0,2,2,1,3,0
1,0,1,2,1,2,1,1,0,0,3,0
1,2,1,0,0,1,1,2,2,0,3,1
1,1,1,1,0,1,1,0,1,0,0,1
0,0,0,1,1,1,0,1,2,1,1,1
0,1,0,2,0,1,1,1,2,2,2,0
1,1,2,2,1,2,1,2,2,2,3,1
0,0,0,2,0,2,1,2,1,0,1,1
1,1,1,1,0,2,1,1,2,2,0,1
1,0,2,2,1,1,0,1,0,0,3,1
1,2,1,0,0,2,1,2,2,2,3,0
1,0,2,2,0,0,1,2,2,2,0,0
1,2,1,0,0,1,1,2,2,2,0,1
0,2,1,1,1,1,1,0,1,2,2,0
0,0,2,1,0,1,1,0,1,1,3,0
1,1,0,0,1,1,1,1,2,1,0,1
0,1,2,2,1,1,1,1,0,1,0,1
1,2,0,0,1,1,1,1,0,0,3,0
0,2,2,0,0,1,1,2,2,0,3,1
1,0,2,0,1,2,1,2,2,2,0,0
0,0,2,2,1,1,2,0,1,0,3,1
1,0,1,0,1,2,1,1,0,0,2,0
0,2,2,0,1,1,1,1,0,2,0,1
0,1,2,0,1,2,1,2,1,2,3,0
0,2,2,0,0,1,1,2,1,2,0,0
0,2,1,0,1,1,1,2,2,0,3,0
0,1,2,0,1,2,1,2,2,1,0,1
1,1,2,1,1,2,1,1,1,2,3,0
1,0,1,1,1,2,1,0,1,1,2,0
0,1,1,2,0,1,1,1,0,2,3,1
