capital-gain,capital-loss,educational-num,marital-status,workclass,education,occupation,race,native-country,Class-label,relationship,age,hours-per-week,gender,fnlwgt
59.8,-265.9,37.1,-30,40,-18,48,-14,2111,0,-348,2.8,31.0,0,81263.5
57.7,-297.2,35.8,-30,37,-18,46,-14,2015,0,-336,2.7,29.6,0,77624.2
57.1,-263.0,35.5,-29,37,-17,46,-14,1988,0,-333,2.5,29.1,0,76533.6
64.8,-298.1,40.0,-33,45,-20,51,-15,2268,1,-376,3.5,34.6,1,87347.5
70.2,-313.1,43.1,-36,50,-22,54,-17,2437,1,-407,4.1,38.8,1,93894.6
56.3,-261.3,35.0,-29,36,-17,45,-14,2060,0,-328,2.5,28.3,0,79268.0
58.3,-260.5,36.1,-30,38,-18,47,-14,2067,0,-339,2.9,29.8,0,79640.0
65.9,-304.2,40.6,-34,46,-20,51,-15,2277,1,-383,3.3,35.7,1,87629.6
59.5,-287.2,36.8,-30,39,-18,47,-14,2086,0,-346,2.8,30.8,0,80331.5
57.3,-254.0,35.6,-29,37,-17,46,-14,2037,0,-334,2.6,29.1,0,78348.9
72.7,-330.1,44.6,-37,52,-23,56,-17,2610,1,-420,4.3,40.5,1,100383.7
58.5,-271.3,36.3,-30,38,-18,47,-14,2069,0,-341,2.8,30.1,0,79648.2
64.8,-306.0,40.0,-33,45,-20,51,-15,2289,1,-376,3.4,34.8,1,88096.9
60.8,-279.6,37.7,-31,40,-19,48,-14,2153,0,-354,2.9,31.7,0,82930.1
62.2,-301.7,38.4,-32,42,-19,49,-14,2192,1,-361,3.2,32.7,1,84345.2
59.6,-298.5,36.9,-30,39,-18,48,-14,2140,0,-346,3.0,30.6,0,82367.0
63.3,-284.5,39.1,-32,43,-19,50,-15,2242,1,-367,3.3,33.5,1,86308.7
59.7,-298.3,37.0,-31,39,-18,48,-14,2108,0,-348,2.8,31.1,0,81133.4
57.6,-304.7,35.8,-30,37,-18,46,-14,2058,0,-336,3.0,29.3,0,79193.2
57.4,-264.9,35.6,-29,37,-17,46,-14,2002,0,-333,2.7,28.7,0,77050.1
57.7,-253.2,35.8,-30,37,-18,46,-14,2044,0,-336,3.0,29.5,0,78713.1
62.2,-311.9,38.5,-32,42,-19,49,-15,2259,1,-361,3.3,32.6,1,87100.6
57.2,-277.1,35.5,-29,37,-17,46,-14,2058,0,-333,2.7,29.0,0,79372.5
60.7,-271.3,37.6,-31,40,-19,48,-14,2160,0,-353,2.9,31.7,0,83266.0
58.4,-287.6,36.2,-30,38,-18,47,-14,2092,0,-340,2.7,30.1,0,80573.8
55.7,-262.5,34.6,-28,35,-17,45,-13,1998,0,-324,2.2,27.8,0,76945.2
58.9,-275.9,36.5,-30,38,-18,47,-14,2136,0,-343,2.7,30.3,0,82206.6
60.1,-299.8,37.2,-31,40,-18,48,-14,2127,0,-349,2.9,31.1,0,81952.4
58.8,-281.1,36.4,-30,38,-18,47,-14,2152,0,-342,2.5,30.2,0,82754.4
58.4,-276.0,36.2,-30,38,-18,47,-14,2100,0,-340,2.7,29.8,0,80853.4
62.0,-298.9,38.3,-32,42,-19,49,-15,2136,0,-360,2.8,32.8,0,82310.4
62.1,-282.2,38.4,-31,41,-19,49,-15,2235,0,-361,3.2,32.5,0,86058.2
58.5,-299.3,36.3,-30,38,-18,47,-14,2082,0,-341,2.9,30.1,0,80408.4
57.1,-259.6,35.4,-29,37,-17,46,-14,2020,0,-333,2.7,29.0,0,77870.2
61.0,-285.6,37.7,-31,41,-19,48,-14,2186,0,-354,2.7,31.9,0,84135.2
56.1,-270.8,34.9,-29,36,-17,45,-13,1977,0,-327,2.1,28.2,0,76069.0
62.8,-295.5,38.8,-32,42,-19,50,-15,2225,1,-365,3.1,33.3,1,85619.7
64.1,-307.1,39.6,-33,44,-20,50,-15,2227,1,-372,3.1,34.4,1,85722.3
59.4,-271.9,36.8,-30,39,-18,47,-14,2113,0,-346,2.7,30.8,0,81443.3
68.3,-328.2,42.1,-35,48,-21,53,-16,2460,1,-396,3.9,37.5,1,94609.0
57.5,-269.4,35.7,-30,37,-17,46,-14,2076,0,-335,2.5,29.4,0,79965.1
60.5,-263.4,37.5,-31,40,-18,48,-14,2163,0,-352,2.9,31.4,0,83315.4
64.4,-308.7,39.8,-33,44,-20,51,-15,2269,1,-374,3.4,34.4,1,87330.7
60.6,-289.6,37.5,-31,40,-19,48,-14,2141,0,-352,3.3,31.4,0,82499.8
74.5,-347.3,45.7,-38,54,-23,57,-17,2637,1,-431,4.3,42.2,1,101489.5
62.9,-294.4,38.9,-32,43,-19,50,-15,2204,1,-365,3.1,33.2,1,84924.4
72.8,-340.4,44.7,-37,53,-23,56,-17,2512,1,-421,3.9,40.8,1,96750.3
67.9,-313.2,41.8,-35,48,-21,53,-16,2405,1,-394,3.7,37.2,1,92609.2
59.2,-289.4,36.7,-30,39,-18,47,-14,2176,0,-345,2.5,30.6,0,83588.9
59.5,-286.1,36.8,-30,39,-18,47,-14,2098,0,-346,2.8,30.8,0,80820.2
57.1,-279.5,35.4,-29,37,-17,46,-14,2008,0,-332,2.3,28.9,0,77347.9
63.0,-299.3,38.9,-32,43,-19,50,-15,2279,1,-366,3.4,33.4,1,87704.9
58.4,-291.1,36.2,-30,38,-18,47,-14,2040,0,-340,2.7,30.0,0,78530.3
57.3,-262.6,35.6,-29,37,-17,46,-14,2042,0,-333,2.7,28.9,0,78615.9
56.9,-269.9,35.3,-29,37,-17,46,-13,2069,0,-331,2.8,28.4,0,79641.1
56.7,-267.7,35.2,-29,37,-17,46,-13,2018,0,-331,2.9,28.9,0,77709.0
57.1,-278.2,35.5,-29,37,-17,46,-14,1986,0,-333,2.5,29.0,0,76506.1
58.7,-272.7,36.4,-30,38,-18,47,-14,2074,0,-341,2.5,30.1,0,79759.7
61.8,-302.0,38.2,-32,41,-19,49,-15,2195,0,-359,3.2,32.5,0,84532.9
62.1,-270.7,38.4,-32,42,-19,49,-15,2222,1,-361,3.3,32.8,1,85563.7
63.0,-296.4,38.9,-32,43,-19,50,-15,2257,1,-366,3.2,33.5,1,86929.4
58.7,-267.0,36.4,-30,39,-18,47,-14,2089,0,-342,2.9,30.1,0,80383.6
57.6,-234.8,35.7,-29,37,-18,46,-14,2084,0,-335,2.6,29.4,0,80286.5
60.7,-299.1,37.6,-31,40,-19,48,-14,2130,0,-353,3.2,31.6,0,82100.7
57.7,-295.0,35.8,-29,37,-18,46,-14,2042,0,-336,2.7,29.2,0,78613.8
57.0,-307.9,35.4,-29,37,-17,46,-13,2058,0,-332,2.6,28.9,0,79138.2
65.6,-313.4,40.5,-33,45,-20,51,-16,2329,1,-381,3.4,35.5,1,89822.1
59.7,-273.0,37.0,-31,40,-18,48,-14,2102,0,-348,3.1,31.2,0,80911.3
62.7,-313.2,38.8,-32,42,-19,50,-15,2268,1,-364,3.0,33.2,1,87206.5
56.4,-286.9,35.1,-29,36,-17,46,-14,2010,0,-329,2.5,28.4,0,77465.1
61.1,-301.2,37.8,-31,41,-19,49,-14,2232,0,-355,3.1,31.9,0,85931.6
72.7,-333.8,44.6,-37,53,-23,56,-17,2577,1,-421,4.3,41.0,1,99109.3
56.5,-293.0,35.1,-29,36,-17,46,-13,1990,0,-329,2.6,28.3,0,76667.6
59.3,-263.3,36.7,-30,39,-18,47,-14,2073,0,-345,2.7,30.7,0,79844.7
62.9,-294.5,38.8,-32,42,-19,50,-15,2230,1,-365,3.0,33.4,1,85925.6
57.1,-240.4,35.5,-29,37,-17,46,-14,2012,0,-333,2.4,29.2,0,77511.4
66.2,-304.4,40.8,-33,46,-20,52,-16,2312,1,-383,3.5,35.6,1,89124.7
61.7,-268.7,38.2,-32,41,-19,49,-15,2166,0,-359,3.4,32.4,0,83473.2
64.9,-310.8,40.1,-33,45,-20,51,-15,2305,1,-377,3.5,34.9,1,88710.9
64.2,-285.6,39.6,-33,44,-20,50,-15,2253,1,-373,3.0,34.5,1,86786.1
55.4,-246.9,34.4,-28,35,-17,45,-13,1983,0,-323,2.3,27.7,0,76420.3
61.1,-307.2,37.8,-31,41,-19,49,-15,2131,0,-355,3.4,31.8,0,82016.9
54.2,-250.7,33.7,-28,34,-16,44,-13,1955,0,-317,2.5,27.0,0,75395.6
56.4,-256.8,35.1,-29,36,-17,45,-14,1992,0,-329,2.4,28.6,0,76784.3
63.2,-307.0,39.1,-32,43,-19,50,-15,2234,1,-367,3.1,33.6,1,85939.8
60.4,-288.0,37.4,-31,40,-18,48,-14,2156,0,-351,2.8,31.3,0,83029.0
64.3,-310.4,39.7,-33,44,-20,51,-15,2252,1,-373,3.4,34.3,1,86799.8
70.1,-323.6,43.2,-35,50,-22,54,-16,2451,1,-406,3.8,38.7,1,94185.6
71.7,-329.7,44.1,-37,52,-22,55,-17,2496,1,-416,4.3,40.3,1,96215.0
59.4,-270.3,36.8,-30,39,-18,47,-14,2123,0,-346,2.7,30.8,0,81705.7
57.6,-252.4,35.8,-29,37,-18,46,-14,2033,0,-335,2.4,29.4,0,78371.0
63.2,-285.8,39.0,-32,43,-19,50,-15,2246,1,-367,2.9,33.5,1,86466.8
62.3,-286.7,38.5,-32,42,-19,49,-15,2256,1,-362,3.3,32.8,1,86913.9
62.6,-286.1,38.7,-32,42,-19,49,-15,2233,1,-363,2.9,33.1,1,85918.1
57.7,-274.6,35.8,-29,37,-18,46,-14,2113,0,-336,2.2,29.5,0,81181.9
62.5,-262.2,38.7,-32,42,-19,50,-15,2265,1,-363,3.5,32.9,1,87237.9
56.5,-296.7,35.1,-29,36,-17,46,-14,2016,0,-329,2.7,28.3,0,77580.3
60.9,-305.3,37.7,-31,40,-19,48,-14,2140,0,-354,2.9,31.9,0,82389.2
66.9,-292.0,41.3,-34,47,-21,52,-16,2387,1,-388,3.6,36.2,1,91846.4
59.1,-292.0,36.6,-30,39,-18,47,-14,2104,0,-344,2.6,30.5,0,81052.0
62.3,-265.1,38.5,-32,42,-19,49,-14,2233,1,-362,3.4,32.7,1,85903.9
59.3,-265.2,36.7,-30,39,-18,47,-14,2095,0,-345,2.7,30.7,0,80669.8
59.5,-303.5,36.9,-30,39,-18,48,-14,2112,0,-346,2.9,30.6,0,81334.8
58.9,-274.4,36.5,-30,38,-18,47,-14,2083,0,-342,2.5,30.2,0,80256.6
66.7,-308.0,41.1,-34,46,-21,52,-16,2335,1,-387,3.4,36.4,1,89881.3
63.5,-312.9,39.2,-33,43,-19,50,-15,2238,1,-369,3.5,34.0,1,86117.2
56.9,-267.9,35.3,-29,37,-17,46,-14,2019,0,-332,2.7,28.9,0,77677.4
65.4,-316.3,40.3,-33,45,-20,51,-15,2334,1,-379,3.5,35.2,1,89782.4
71.6,-333.5,44.0,-36,51,-22,55,-17,2523,1,-415,3.9,39.9,1,96916.8
58.4,-294.5,36.2,-30,38,-18,47,-14,2030,0,-340,2.7,29.7,0,78345.0
58.5,-286.2,36.3,-30,38,-18,47,-14,2086,0,-340,2.8,30.0,0,80371.8
57.6,-256.2,35.7,-29,37,-18,46,-13,2074,0,-335,2.5,29.3,0,79825.6
65.5,-309.9,40.4,-33,45,-20,51,-15,2341,1,-380,3.4,35.3,1,90196.4
68.7,-336.7,42.3,-35,49,-21,53,-16,2464,1,-399,3.8,37.9,1,94815.3
64.2,-287.9,39.6,-33,44,-20,50,-15,2283,1,-373,3.3,34.3,1,87903.0
67.5,-315.8,41.6,-34,47,-21,53,-16,2377,1,-391,3.6,36.9,1,91480.7
64.3,-307.5,39.7,-33,44,-20,51,-15,2272,1,-374,3.3,34.6,1,87489.7
68.6,-312.3,42.3,-35,48,-21,53,-16,2483,1,-398,3.5,37.8,1,95583.6
61.6,-282.3,38.1,-31,41,-19,49,-15,2194,0,-358,3.3,32.3,0,84390.1
70.9,-316.3,43.6,-36,51,-22,55,-17,2473,1,-410,4.2,39.1,1,95207.2
59.2,-285.1,36.7,-30,39,-18,47,-14,2128,0,-344,2.8,30.3,0,81854.8
60.2,-300.5,37.3,-31,40,-18,48,-14,2114,0,-350,2.9,31.2,0,81486.1
63.9,-310.9,39.5,-33,44,-20,50,-15,2251,1,-371,3.3,34.0,1,86562.9
64.8,-313.3,40.0,-33,44,-20,51,-15,2238,1,-377,3.5,35.0,1,86239.0
56.9,-276.8,35.3,-29,37,-17,46,-14,1993,0,-331,2.6,28.8,0,76753.6
57.1,-278.4,35.4,-29,37,-17,46,-13,2075,0,-333,2.7,29.0,0,79917.2
67.2,-307.8,41.4,-34,47,-21,52,-16,2367,1,-390,3.5,36.6,1,91172.1
67.4,-301.0,41.5,-34,47,-21,53,-16,2389,1,-391,3.7,36.7,1,91941.9
64.7,-284.2,40.0,-33,44,-20,51,-15,2271,1,-376,3.7,34.7,1,87466.2
67.1,-319.6,41.4,-34,47,-21,52,-16,2357,1,-389,3.8,36.4,1,90729.8
61.2,-292.1,37.9,-31,41,-19,49,-15,2156,0,-356,3.1,32.1,0,83029.2
62.4,-278.7,38.6,-32,42,-19,49,-15,2218,1,-363,3.1,33.2,1,85376.9
59.6,-293.7,36.9,-30,39,-18,48,-14,2096,0,-347,2.8,30.8,0,80801.0
61.0,-297.7,37.7,-31,41,-19,48,-15,2168,0,-355,3.0,32.0,0,83459.5
65.7,-298.6,40.5,-33,45,-20,51,-15,2353,1,-381,3.3,35.4,1,90566.8
62.0,-311.0,38.4,-31,42,-19,49,-15,2185,0,-360,3.0,32.6,0,84162.8
71.4,-345.4,43.9,-37,51,-22,55,-17,2499,1,-414,4.2,40.0,1,96189.3
72.8,-361.1,44.7,-37,53,-23,56,-17,2579,1,-421,4.3,40.7,1,99099.9
72.2,-332.4,44.4,-37,52,-22,56,-17,2512,1,-418,4.3,40.2,1,96715.6
61.3,-281.1,37.9,-31,41,-19,49,-15,2198,0,-356,3.4,32.1,0,84684.3
60.9,-298.8,37.7,-31,41,-19,48,-14,2132,0,-354,2.8,32.0,0,82090.0
56.8,-258.2,35.3,-29,37,-17,46,-14,2072,0,-331,2.2,28.8,0,79753.3
65.5,-334.1,40.4,-34,45,-20,51,-15,2290,1,-380,3.5,35.4,1,88302.3
57.8,-271.8,35.9,-30,38,-18,46,-14,2044,0,-337,2.8,29.6,0,78695.5
58.5,-270.9,36.2,-30,38,-18,47,-14,2093,0,-341,2.6,30.3,0,80584.8
60.3,-285.8,37.3,-31,40,-18,48,-15,2122,0,-351,2.9,31.5,0,81750.1
57.9,-309.2,35.9,-30,38,-18,46,-14,2051,0,-338,2.6,30.0,0,78966.1
69.0,-331.0,42.5,-35,49,-21,54,-16,2488,1,-400,3.8,37.8,1,95748.2
61.4,-270.6,38.0,-31,41,-19,49,-14,2149,0,-357,3.1,31.9,0,82799.0
64.1,-300.9,39.6,-33,44,-20,50,-15,2241,1,-373,3.5,34.4,1,86181.0
62.8,-273.4,38.8,-32,43,-19,50,-15,2219,1,-365,2.9,33.4,1,85369.3
57.4,-279.8,35.6,-29,37,-17,46,-14,2030,0,-334,3.0,29.1,0,78301.4
61.6,-286.0,38.1,-32,41,-19,49,-15,2161,0,-358,3.2,32.5,0,83223.8
57.7,-247.6,35.8,-30,38,-18,46,-14,2060,0,-336,2.4,29.6,0,79383.1
75.6,-351.1,46.4,-38,55,-24,58,-18,2642,1,-437,4.5,42.9,1,101660.6
61.3,-297.9,38.0,-31,41,-19,49,-14,2194,0,-356,2.5,31.9,0,84438.3
58.0,-299.4,36.0,-30,38,-18,47,-14,2078,0,-338,2.8,29.6,0,79956.1
57.1,-276.1,35.5,-29,37,-17,46,-14,2016,0,-333,2.9,29.1,0,77621.5
58.5,-264.2,36.3,-30,39,-18,47,-14,2057,0,-340,2.8,30.0,0,79199.4
57.5,-279.7,35.7,-29,37,-17,46,-14,2058,0,-335,2.8,29.2,0,79229.4
64.8,-292.6,40.0,-33,44,-20,51,-15,2308,1,-376,3.4,34.6,1,88798.3
56.9,-267.9,35.3,-29,37,-17,46,-14,1994,0,-332,2.6,29.0,0,76877.2
57.4,-260.8,35.6,-29,37,-17,46,-14,2034,0,-334,2.5,29.3,0,78328.8
63.8,-312.4,39.4,-33,43,-20,50,-15,2292,1,-371,3.2,34.1,1,88301.1
60.4,-306.7,37.4,-31,40,-18,48,-14,2169,0,-351,3.0,31.2,0,83472.6
59.7,-290.2,37.0,-30,39,-18,48,-14,2070,0,-346,2.7,30.7,0,79780.2
59.0,-273.5,36.6,-30,39,-18,47,-14,2073,0,-343,2.7,30.4,0,79821.8
60.5,-297.4,37.5,-31,40,-18,48,-14,2187,0,-352,3.1,31.6,0,84120.9
67.2,-335.6,41.4,-34,47,-21,52,-16,2381,1,-390,4.0,36.6,1,91643.6
60.7,-285.2,37.6,-31,40,-19,48,-14,2145,0,-353,3.0,31.6,0,82551.5
69.4,-321.9,42.7,-35,49,-21,54,-16,2482,1,-402,3.8,38.3,1,95522.6
64.5,-319.2,39.8,-33,44,-20,51,-15,2307,1,-374,3.6,34.4,1,88753.9
66.8,-332.2,41.2,-34,46,-21,52,-16,2325,1,-387,3.5,36.3,1,89464.7
60.3,-272.2,37.4,-31,40,-18,48,-14,2115,0,-351,2.9,31.4,0,81416.4
56.7,-255.3,35.2,-29,36,-17,46,-14,2013,0,-331,2.6,28.8,0,77536.3
61.9,-271.2,38.3,-32,42,-19,49,-15,2268,0,-360,3.0,32.9,1,87331.2
55.2,-276.3,34.3,-28,35,-17,45,-13,1959,0,-322,2.6,27.5,0,75408.0
57.0,-282.8,35.4,-29,37,-17,46,-14,2018,0,-332,2.6,28.8,0,77771.7
68.7,-311.3,42.3,-35,49,-21,53,-16,2368,1,-398,3.7,37.8,1,91213.6
58.3,-272.2,36.1,-30,38,-18,47,-14,2082,0,-340,2.9,30.1,0,80166.5
59.0,-270.4,36.6,-30,39,-18,47,-14,2051,0,-343,2.4,30.3,0,78929.8
56.6,-297.0,35.1,-29,36,-17,46,-13,2006,0,-330,2.9,28.6,0,77335.1
63.6,-303.9,39.3,-32,43,-20,50,-15,2262,1,-369,3.3,33.7,1,86980.4
59.7,-304.0,37.0,-30,39,-18,48,-14,2136,0,-347,2.9,30.9,0,82223.7
61.1,-281.1,37.8,-31,41,-19,48,-14,2129,0,-355,3.0,32.1,0,82030.5
57.7,-267.0,35.8,-29,37,-18,46,-13,2124,0,-336,2.5,29.3,0,81748.0
63.3,-305.6,39.1,-32,43,-19,50,-15,2290,1,-367,3.1,33.5,1,88010.5
59.5,-293.9,36.8,-30,39,-18,48,-14,2116,0,-346,2.9,30.7,0,81541.6
59.3,-257.7,36.7,-30,39,-18,47,-14,2133,0,-344,2.9,30.4,0,82126.4
72.7,-360.7,44.7,-37,53,-23,56,-17,2563,1,-421,4.3,40.8,1,98613.0
64.5,-319.5,39.8,-33,44,-20,51,-15,2309,1,-374,3.5,34.5,1,88872.6
57.4,-263.5,35.6,-29,37,-17,46,-14,2064,0,-334,2.4,29.2,0,79485.9
57.0,-264.9,35.4,-29,37,-17,46,-14,2073,0,-332,2.9,28.8,0,79712.6
63.9,-299.0,39.4,-33,44,-20,50,-15,2285,1,-371,3.3,34.1,1,88010.3
66.8,-316.7,41.2,-34,47,-21,52,-16,2350,1,-388,3.7,36.5,1,90395.1
65.7,-314.7,40.5,-33,45,-20,51,-16,2274,1,-381,3.5,35.4,1,87657.5
66.4,-318.8,40.9,-34,46,-20,52,-16,2336,1,-385,3.6,35.8,1,89859.4
62.5,-293.5,38.7,-32,42,-19,49,-15,2215,1,-363,3.1,33.0,1,85289.5
72.2,-349.8,44.4,-37,52,-22,55,-17,2574,1,-418,4.3,40.5,1,99003.8
58.9,-279.6,36.6,-30,39,-18,47,-14,2076,0,-343,2.8,30.2,0,80081.2
63.1,-300.6,39.0,-32,43,-19,50,-15,2291,1,-367,3.3,33.4,1,88066.8
67.6,-306.8,41.6,-34,47,-21,53,-16,2378,1,-391,3.7,36.7,1,91590.3
70.8,-353.6,43.6,-36,51,-22,55,-17,2512,1,-410,4.1,39.4,1,96683.0
64.1,-297.3,39.6,-33,44,-20,50,-15,2247,1,-372,3.4,34.1,1,86526.2
65.2,-307.3,40.3,-33,45,-20,51,-15,2356,1,-379,3.3,35.2,1,90677.1
65.3,-300.0,40.3,-33,45,-20,51,-15,2295,1,-379,3.3,35.2,1,88272.6
64.6,-311.9,39.9,-33,45,-20,51,-15,2262,1,-376,3.5,34.8,1,87102.5
59.0,-292.5,36.6,-30,39,-18,47,-14,2086,0,-344,3.1,30.3,0,80297.5
65.1,-302.4,40.2,-33,45,-20,51,-15,2329,1,-378,3.4,35.0,1,89509.7
58.2,-263.1,36.1,-30,38,-18,47,-14,2070,0,-339,2.6,30.0,0,79727.6
60.6,-288.3,37.5,-31,40,-19,48,-14,2142,0,-353,3.1,31.8,0,82457.2
57.7,-269.0,35.8,-29,38,-18,46,-14,2041,0,-336,2.4,29.5,0,78698.3
63.8,-282.4,39.4,-33,44,-20,50,-15,2309,1,-371,3.3,34.0,1,88764.0
68.4,-292.1,42.1,-35,48,-21,53,-16,2379,1,-397,3.5,37.6,1,91537.8
60.4,-315.3,37.4,-31,40,-18,48,-14,2164,0,-351,3.1,31.2,0,83246.8
57.8,-277.7,35.8,-29,37,-18,46,-14,2038,0,-336,2.2,29.6,0,78615.6
57.5,-245.3,35.7,-29,37,-17,46,-13,2065,0,-335,2.6,29.3,0,79534.3
57.3,-275.2,35.6,-29,37,-17,46,-14,1989,0,-334,2.5,29.2,0,76694.9
70.5,-295.3,43.4,-36,50,-22,54,-16,2514,1,-409,4.1,39.1,1,96638.2
58.4,-257.0,36.2,-30,38,-18,47,-14,2024,0,-340,2.7,29.8,0,78015.3
59.8,-269.2,37.0,-31,40,-18,48,-14,2099,0,-348,3.0,30.9,0,80861.8
63.0,-271.0,38.9,-32,43,-19,50,-15,2212,1,-367,3.4,33.6,1,85276.1
56.8,-267.0,35.3,-29,37,-17,46,-14,2020,0,-331,2.6,28.7,0,77774.7
58.4,-285.4,36.2,-30,38,-18,47,-14,2101,0,-340,2.5,29.9,0,80916.7
61.3,-296.6,37.9,-31,41,-19,49,-15,2200,0,-356,3.2,32.1,0,84627.4
61.8,-295.2,38.2,-31,41,-19,49,-15,2180,0,-359,2.9,32.4,0,83980.5
56.2,-236.7,34.9,-29,36,-17,45,-13,2032,0,-327,2.3,28.3,0,78167.7
63.0,-319.0,39.0,-32,43,-19,50,-15,2293,1,-367,3.5,33.5,1,88125.1
58.0,-287.5,36.0,-30,38,-18,46,-14,2040,0,-338,2.4,29.8,0,78502.4
60.3,-288.7,37.3,-31,40,-18,48,-14,2089,0,-351,3.1,31.4,0,80511.4
57.9,-273.2,35.9,-30,38,-18,47,-14,2053,0,-337,3.0,29.4,0,79129.1
60.6,-290.3,37.5,-31,40,-19,48,-14,2137,0,-352,2.6,31.7,0,82222.9
61.8,-296.6,38.2,-32,42,-19,49,-15,2227,0,-359,3.4,32.4,0,85610.4
60.8,-259.9,37.6,-31,40,-19,48,-15,2109,0,-353,2.8,31.7,0,81236.5
62.9,-300.3,38.9,-32,42,-19,50,-15,2234,1,-366,3.3,33.4,1,86017.0
59.2,-287.8,36.7,-30,39,-18,47,-14,2098,0,-344,2.7,30.4,0,80816.1
59.1,-289.8,36.6,-30,39,-18,47,-14,2084,0,-344,2.3,30.5,0,80193.6
64.5,-300.6,39.9,-33,44,-20,51,-15,2323,1,-375,3.3,34.5,1,89359.0
58.8,-281.3,36.4,-30,38,-18,47,-14,2106,0,-342,2.5,30.3,0,81019.5
76.4,-343.2,46.8,-39,56,-24,58,-18,2696,1,-442,4.7,43.5,1,103745.6
62.3,-288.3,38.5,-32,42,-19,49,-15,2199,1,-362,2.7,32.9,1,84675.6
66.3,-345.4,40.9,-34,46,-20,52,-16,2356,1,-384,3.6,35.8,1,90740.4
61.6,-273.0,38.1,-32,41,-19,49,-15,2237,0,-358,3.0,32.4,0,86066.0
61.1,-312.4,37.8,-31,41,-19,48,-14,2185,0,-356,2.6,32.3,0,84028.7
62.4,-279.0,38.6,-32,42,-19,49,-15,2144,1,-363,2.9,33.0,1,82574.3
59.8,-265.5,37.0,-31,40,-18,48,-14,2050,0,-348,2.8,31.2,0,79079.6
64.8,-301.4,40.0,-33,44,-20,51,-15,2302,1,-376,3.2,35.0,1,88659.2
65.9,-289.4,40.7,-34,46,-20,52,-16,2351,1,-383,3.2,35.7,1,90470.0
60.0,-280.6,37.2,-30,40,-18,48,-14,2105,0,-349,2.8,31.0,0,81094.8
55.9,-249.9,34.8,-28,36,-17,45,-13,2003,0,-325,2.3,27.8,0,77165.9
60.2,-310.4,37.2,-31,40,-18,48,-14,2179,0,-350,3.2,31.1,0,83865.6
57.0,-265.3,35.4,-29,37,-17,46,-14,2019,0,-332,2.6,28.9,0,77802.1
60.7,-291.8,37.5,-31,40,-19,48,-14,2154,0,-352,3.1,31.4,0,82969.7
59.4,-286.4,36.8,-31,39,-18,47,-14,2136,0,-346,2.8,30.9,0,82165.7
57.6,-258.1,35.7,-29,37,-18,46,-14,2060,0,-335,2.6,29.2,0,79316.2
59.0,-270.3,36.5,-30,39,-18,47,-14,2074,0,-343,2.8,30.3,0,79875.2
56.5,-262.6,35.1,-29,36,-17,46,-13,2043,0,-329,2.6,28.3,0,78694.1
65.0,-315.0,40.1,-33,45,-20,51,-15,2303,1,-377,3.3,35.0,1,88720.6
59.6,-279.9,36.9,-30,39,-18,48,-14,2106,0,-347,3.0,30.8,0,81129.5
63.0,-290.3,38.9,-32,43,-19,50,-15,2231,1,-366,2.9,33.5,1,85895.0
62.5,-281.5,38.6,-32,42,-19,49,-15,2210,1,-363,2.8,33.1,1,85095.7
74.4,-357.2,45.7,-38,54,-23,57,-18,2625,1,-430,4.5,41.8,1,100960.2
63.7,-278.2,39.4,-33,43,-20,50,-15,2273,1,-370,3.2,34.1,1,87367.2
57.7,-289.7,35.8,-29,37,-18,46,-14,2009,0,-336,2.7,29.4,0,77462.0
67.8,-320.8,41.7,-34,47,-21,53,-16,2444,1,-393,3.9,36.9,1,94002.7
56.7,-284.4,35.3,-29,37,-17,46,-14,1947,0,-331,2.4,28.8,0,75109.1
62.3,-292.1,38.5,-31,42,-19,49,-15,2249,1,-361,3.1,32.6,0,86542.1
65.1,-312.2,40.2,-33,45,-20,51,-15,2333,1,-378,3.6,34.8,1,89915.4
66.0,-301.6,40.7,-33,46,-20,52,-16,2336,1,-383,3.5,35.5,1,89844.0
57.5,-284.2,35.7,-29,37,-17,46,-14,2073,0,-335,2.7,29.2,0,79798.7
64.0,-303.2,39.5,-33,44,-20,50,-15,2264,1,-372,3.6,34.2,1,87135.1
62.7,-288.4,38.7,-32,42,-19,50,-15,2208,1,-364,3.1,33.2,1,85033.6
74.2,-338.8,45.5,-38,54,-23,57,-17,2595,1,-430,4.6,42.0,1,99863.6
59.3,-296.2,36.7,-30,39,-18,47,-14,2138,0,-345,2.9,30.6,0,82309.3
62.8,-285.9,38.8,-32,42,-19,50,-15,2251,1,-365,3.2,33.2,1,86697.5
61.8,-311.6,38.2,-31,41,-19,49,-15,2166,0,-359,3.2,32.4,0,83455.1
61.6,-307.1,38.1,-31,41,-19,49,-15,2190,0,-358,3.0,32.2,0,84225.1
65.8,-285.5,40.6,-33,46,-20,52,-16,2352,1,-382,3.7,35.4,1,90534.1
68.4,-326.6,42.1,-35,48,-21,53,-16,2444,1,-397,3.6,37.6,1,94053.6
60.3,-283.8,37.4,-31,40,-18,48,-14,2186,0,-351,3.0,31.4,0,84130.8
57.8,-258.8,35.8,-30,38,-18,46,-14,2123,0,-337,2.6,29.7,0,81629.9
64.1,-284.3,39.6,-33,44,-20,51,-15,2287,1,-372,3.4,34.1,1,87956.1
69.5,-321.1,42.8,-35,49,-22,54,-16,2465,1,-403,3.9,38.4,1,94848.1
63.1,-283.2,39.0,-32,43,-19,50,-15,2251,1,-367,2.9,33.6,1,86649.3
